2018-11-09,1,27.333333333333332,"[1500.11911987, 1500.0287597499998, 1499.7351642799997, 1499.7869349600003, 1500.3300211399999]","[30, 30, 30, 30, 30]"
2018-11-09,1,27.333333333333332,"[1500.11911987, 1500.0287597499998, 1499.7351642799997, 1499.7869349600003, 1500.3300211399999]","[30, 30, 30, 30, 30]"
2018-11-09,2,23.333333333333332,"[1500.1208658100002, 1499.89375374, 1499.8510510600001, 1499.9869347999997, 1500.1473946099998]","[30, 30, 30, 30, 30]"
2018-11-09,3,18.666666666666668,"[1500.0437030500004, 1499.9617671, 1500.0134393800001, 1500.0175366800001, 1499.96355379]","[30, 30, 30, 30, 30]"
2018-11-09,3,18.666666666666668,"[1500.0437030500004, 1499.9617671, 1500.0134393800001, 1500.0175366800001, 1499.96355379]","[30, 30, 30, 30, 30]"
2018-11-09,3,18.666666666666668,"[1500.0437030500004, 1499.9617671, 1500.0134393800001, 1500.0175366800001, 1499.96355379]","[30, 30, 30, 30, 30]"
2018-11-09,2,23.333333333333332,"[1500.1208658100002, 1499.89375374, 1499.8510510600001, 1499.9869347999997, 1500.1473946099998]","[30, 30, 30, 30, 30]"
2018-11-09,1,27.333333333333332,"[1500.11911987, 1500.0287597499998, 1499.7351642799997, 1499.7869349600003, 1500.3300211399999]","[30, 30, 30, 30, 30]"
2018-11-09,1,27.333333333333332,"[1500.11911987, 1500.0287597499998, 1499.7351642799997, 1499.7869349600003, 1500.3300211399999]","[30, 30, 30, 30, 30]"
2018-11-09,1,27.333333333333332,"[1500.11911987, 1500.0287597499998, 1499.7351642799997, 1499.7869349600003, 1500.3300211399999]","[30, 30, 30, 30, 30]"
2018-11-09,1,27.333333333333332,"[1500.11911987, 1500.0287597499998, 1499.7351642799997, 1499.7869349600003, 1500.3300211399999]","[30, 30, 30, 30, 30]"
2018-11-09,1,27.333333333333332,"[1500.11911987, 1500.0287597499998, 1499.7351642799997, 1499.7869349600003, 1500.3300211399999]","[30, 30, 30, 30, 30]"
2018-11-09,1,27.333333333333332,"[1500.11911987, 1500.0287597499998, 1499.7351642799997, 1499.7869349600003, 1500.3300211399999]","[30, 30, 30, 30, 30]"
2018-11-09,1,27.333333333333332,"[1500.11911987, 1500.0287597499998, 1499.7351642799997, 1499.7869349600003, 1500.3300211399999]","[30, 30, 30, 30, 30]"
2018-11-09,1,27.333333333333332,"[1500.11911987, 1500.0287597499998, 1499.7351642799997, 1499.7869349600003, 1500.3300211399999]","[30, 30, 30, 30, 30]"
2018-11-09,1,27.333333333333332,"[1500.11911987, 1500.0287597499998, 1499.7351642799997, 1499.7869349600003, 1500.3300211399999]","[30, 30, 30, 30, 30]"
2018-11-09,1,27.333333333333332,"[1500.11911987, 1500.0287597499998, 1499.7351642799997, 1499.7869349600003, 1500.3300211399999]","[30, 30, 30, 30, 30]"
2018-11-13,2,23.333333333333332,"[1500.1208658100002, 1499.89375374, 1499.8510510600001, 1499.9869347999997, 1500.1473946099998]","[30, 30, 30, 30, 30]"
2018-11-13,3,18.666666666666668,"[1500.0437030500004, 1499.9617671, 1500.0134393800001, 1500.0175366800001, 1499.96355379]","[30, 30, 30, 30, 30]"
